Size 10,Size 20,Size 30,Size 40,Size 50,Size 60,Size 70,Size 80,Size 90,Size 100,Size 110,Size 120,Size 130,Size 140,Size 150,Size 160,Size 170,Size 180,Size 190,Size 200,Size 210,Size 220,Size 230,Size 240,Size 250,Size 260,Size 270,Size 280,Size 290,Size 300,Size 310,Size 320,Size 330,Size 340,Size 350,Size 360,Size 370,Size 380,Size 390,Size 400,Size 410,Size 420,Size 430,Size 440,Size 450,Size 460,Size 470,Size 480,Size 490,Size 500,Size 510,Size 520,Size 530,Size 540,Size 550,Size 560,Size 570,Size 580,Size 590,Size 600,Size 610,Size 620,Size 630,Size 640,Size 650,Size 660,Size 670,Size 680,Size 690,Size 700,Size 710,Size 720,Size 730,Size 740,Size 750,Size 760,Size 770,Size 780,Size 790,Size 800,Size 810,Size 820,Size 830,Size 840,Size 850,Size 860,Size 870,Size 880,Size 890,Size 900,Size 910,Size 920,Size 930,Size 940,Size 950,Size 960,Size 970,Size 980,Size 990,Size 1000
400,1700,2500,104900,5700,7700,19500,13400,15900,30000,23400,27300,48900,35400,63200,45900,52000,56900,63600,68600,75900,82400,91400,97200,106200,114100,121900,135100,138900,160400,157300,167800,177700,186100,198600,210500,229900,246900,323300,264100,275000,286700,314500,321200,394600,342700,361800,382700,397400,394700,418500,428800,442600,459100,475000,498000,518300,531100,548500,565400,582900,600900,619300,635000,670200,679200,695900,722500,739500,757900,791700,803100,820800,838000,865400,892200,918000,940900,965700,1.18E+06,1.03E+06,1.02E+06,1.05E+06,1.16E+06,1.11E+06,1.17E+06,1.19E+06,1.19E+06,1.22E+06,1.24E+06,1.27E+06,1.50E+06,1.49E+06,1.44E+06,1.60E+06,1.40E+06,1.44E+06,1.48E+06,1.51E+06,1.52E+06
400,1500,2200,3900,5900,7800,11100,13200,16600,30000,23200,27000,48900,36200,63100,46200,51600,57100,63500,69000,75800,82400,91100,99000,105200,114200,123000,134800,139700,149100,156200,177900,178900,190300,248900,227400,222600,233100,341700,257100,284500,295900,297800,332300,370300,389800,354100,375100,395300,441900,417300,425500,468300,459200,473800,496900,512800,529500,552700,564300,580200,602000,622100,638200,657500,680600,716600,719000,739600,756500,782500,803100,822300,842900,864600,900800,910100,938400,969900,1.23E+06,1.02E+06,1.03E+06,1.07E+06,1.10E+06,1.12E+06,1.15E+06,1.17E+06,1.18E+06,1.22E+06,1.26E+06,1.30E+06,1.30E+06,1.33E+06,1.35E+06,1.96E+06,1.39E+06,1.44E+06,1.47E+06,1.55E+06,1.54E+06
300,1600,2400,3900,5700,8000,11100,13000,15900,30100,23300,27000,48600,47400,62500,46100,51800,57000,62900,68900,76300,83400,90200,97800,107500,119200,124300,135500,139300,149500,170900,167800,178200,186500,248100,212500,222400,234500,338500,257500,272700,306500,297100,333700,322200,342600,354800,365200,383600,782800,494000,447200,444500,458200,478600,495500,512100,532500,548600,562000,580600,597600,673600,640700,659900,675700,694100,717300,736500,758900,786100,803600,826000,846200,866800,890300,912800,940900,970200,1.02E+06,1.01E+06,1.03E+06,1.33E+06,1.10E+06,1.11E+06,1.14E+06,1.16E+06,1.20E+06,1.22E+06,1.25E+06,1.57E+06,1.30E+06,1.34E+06,1.36E+06,1.64E+06,1.44E+06,1.45E+06,1.48E+06,1.51E+06,1.52E+06
300,1700,2500,3800,5400,7800,10500,12900,16400,29500,23000,27400,48500,36000,63100,46000,51200,64900,62800,69500,76000,81600,106800,98600,105800,112500,121900,135300,140200,149800,170500,169600,177900,186600,221900,275600,220500,234900,329500,293600,271100,287400,323100,333000,396300,349300,358300,374800,388900,687700,644500,459000,469900,460300,476000,571000,514000,528300,548200,560500,589300,602600,716500,639000,659300,680700,704600,715600,735200,775200,780900,804600,822900,847800,865200,961000,921400,936900,973600,1.01E+06,1.38E+06,1.16E+06,1.09E+06,1.10E+06,1.11E+06,1.21E+06,1.15E+06,1.19E+06,1.69E+06,1.33E+06,1.29E+06,1.31E+06,1.33E+06,1.36E+06,1.46E+06,1.41E+06,1.45E+06,1.47E+06,1.50E+06,1.51E+06
300,1700,2400,3800,5500,7700,10500,13300,16100,30000,23400,26800,48500,47900,66000,45500,51400,57200,62800,69100,75700,81900,113800,96600,105300,112400,121500,135000,141400,148700,169200,167900,178200,187500,224200,240000,221100,238300,257200,256700,271500,319100,324100,313000,451000,337200,356100,367900,382000,471000,472600,430500,444900,458800,477400,635600,519800,528600,549200,646000,580600,605100,653700,640300,656200,683300,700100,717700,735500,761000,782800,805300,826700,841300,862800,895800,916800,952200,973300,988800,1.16E+06,1.24E+06,1.08E+06,1.11E+06,1.14E+06,1.15E+06,1.16E+06,1.19E+06,1.28E+06,1.28E+06,1.31E+06,1.31E+06,1.33E+06,1.35E+06,1.66E+06,1.40E+06,1.47E+06,1.53E+06,1.49E+06,1.54E+06
400,1600,2300,4000,5700,7800,10500,12900,15600,74000,23100,26800,48700,35900,62900,46000,51500,59100,62300,68900,76100,83300,90500,97000,112000,112700,121300,134600,146400,149700,159200,178000,178000,200100,224700,218800,288300,235200,255800,256700,271200,367100,323600,351800,470900,336900,355700,371600,382300,399900,449100,428600,445000,458600,474700,507600,514000,724100,582700,564400,582500,599800,627100,639000,659400,683300,699300,716000,737700,763500,771700,799800,903200,849700,865900,892800,929200,939600,968200,1.01E+06,1.02E+06,1.06E+06,1.13E+06,1.58E+06,1.12E+06,1.15E+06,1.16E+06,1.19E+06,1.22E+06,1.32E+06,1.40E+06,1.30E+06,1.39E+06,1.34E+06,2.40E+06,1.40E+06,1.45E+06,1.47E+06,1.53E+06,1.53E+06
400,1600,2400,4000,6100,7800,10500,13100,27800,30000,23800,26800,48500,35300,61500,45600,52300,57100,63400,69200,78900,83300,90200,97500,106100,113400,122500,145200,140400,149000,158900,167400,178300,197000,225200,222200,260200,233800,261500,255800,270500,344100,332500,583300,545400,339300,359300,371000,386500,398100,464100,428200,447500,461600,475300,521100,514100,545400,584400,563700,629700,597900,627900,641600,710500,685100,693400,718500,737000,758600,776500,800800,960400,849000,864800,927900,915600,941500,957100,1.02E+06,1.03E+06,1.11E+06,1.07E+06,1.18E+06,1.17E+06,1.13E+06,1.34E+06,1.18E+06,1.29E+06,1.25E+06,1.32E+06,1.30E+06,1.32E+06,1.37E+06,2.31E+06,1.40E+06,1.48E+06,1.49E+06,1.52E+06,1.53E+06
500,1400,2200,4000,5800,7800,10600,12900,16200,30100,23200,26600,49300,36000,61600,45100,51400,63200,62600,69900,75800,83700,90500,98000,105500,112500,121700,134900,140400,156000,159200,166300,176700,188100,207800,210600,221600,233200,246600,273800,281100,380400,325800,510800,410400,348700,354300,367200,377600,445200,429100,425200,448300,464400,475300,507300,509400,536900,551300,566700,580900,599200,622600,637300,659500,678900,697700,727000,735600,827700,780100,804100,825200,879900,861000,891900,915000,1.05E+06,968100,1.08E+06,1.01E+06,1.03E+06,1.07E+06,1.29E+06,1.12E+06,1.14E+06,1.26E+06,1.17E+06,1.22E+06,1.24E+06,1.28E+06,1.30E+06,1.33E+06,1.34E+06,2.19E+06,1.46E+06,1.46E+06,1.53E+06,2.04E+06,1.52E+06
400,1200,2400,3700,5900,7500,10400,13000,15900,30300,23300,27300,49200,35900,83600,46600,52400,63900,81200,69500,75500,83200,107500,98000,105500,133300,122500,135200,139000,148500,169200,167500,178600,188400,199500,209900,222700,238400,246100,325400,289900,356200,331300,435800,415100,335700,353400,363900,376400,485300,552300,437000,441400,462600,497300,494300,512300,704900,550500,562800,586900,709800,625100,654800,657700,684000,696600,725100,739600,775200,780400,799300,816600,865500,868700,895700,1.14E+06,940200,963700,988600,1.02E+06,1.03E+06,1.08E+06,1.10E+06,1.12E+06,1.14E+06,1.18E+06,1.21E+06,1.37E+06,1.25E+06,1.28E+06,1.31E+06,1.32E+06,1.36E+06,1.68E+06,1.40E+06,1.45E+06,1.48E+06,1.73E+06,1.53E+06
300,1200,2300,3700,5600,7700,10900,13200,16000,30200,23400,26900,61200,37900,64200,46300,52000,57000,77200,69400,75600,82600,94500,98700,104900,136500,165300,135000,139100,148300,158900,168200,191800,187700,203900,211100,232700,233700,248700,276400,272400,286500,381700,314000,322100,345700,357300,372700,378000,458500,555100,596500,440700,463800,474300,491200,519700,616400,550600,565200,581300,602100,623400,635100,656000,677400,697900,721800,766800,764700,787900,825300,822800,850200,865700,882400,980600,940000,965300,989400,1.01E+06,1.10E+06,1.06E+06,1.09E+06,1.11E+06,1.14E+06,1.16E+06,1.20E+06,1.24E+06,1.27E+06,1.28E+06,1.57E+06,1.32E+06,1.35E+06,1.40E+06,1.40E+06,1.75E+06,1.56E+06,1.50E+06,1.95E+06
300,1100,2200,3800,5600,7600,10400,13000,15800,29600,23000,26800,47200,36200,63600,46400,51500,57000,90700,69500,75800,83000,92900,97500,105300,186200,147800,134800,138800,147600,159600,167000,191200,188800,208400,236500,220900,233700,246400,268300,270200,403500,427100,316500,509000,335400,354000,366000,376900,394400,409600,467600,512100,458100,479900,566500,515100,542900,546300,561700,580600,600000,617900,636200,663700,678200,695300,709600,799300,762600,806700,821400,834200,847800,901400,887500,978900,939400,968100,981200,1.01E+06,1.43E+06,1.06E+06,1.12E+06,1.11E+06,1.15E+06,1.15E+06,1.21E+06,1.21E+06,1.30E+06,1.42E+06,1.37E+06,1.33E+06,1.34E+06,1.39E+06,1.44E+06,1.65E+06,1.48E+06,1.51E+06,1.66E+06
400,1200,2300,3900,5600,7500,10600,14600,16100,48900,23500,27400,45600,35600,65500,46400,51400,57200,86500,74400,76100,83500,88900,102700,103700,114400,185100,134000,140100,148500,158400,166500,178100,189900,200600,253000,222800,234800,396200,258800,270000,339200,391800,321800,422500,334500,372000,432700,380000,405600,431200,471700,726200,458600,475500,984500,511800,590900,548400,560100,580700,601800,618200,637500,851500,872700,694200,717600,741100,764300,788600,804900,835200,850700,1.06E+06,887800,916600,950700,965200,1.09E+06,1.06E+06,1.25E+06,1.12E+06,1.11E+06,1.12E+06,1.14E+06,1.17E+06,1.19E+06,1.20E+06,1.26E+06,1.29E+06,1.41E+06,1.32E+06,1.37E+06,1.40E+06,1.40E+06,1.45E+06,1.48E+06,1.50E+06,1.53E+06
400,1300,2300,3800,5500,7800,10400,109500,16000,27700,23400,26700,46200,35900,66400,46200,58400,56500,85900,68800,75700,83600,89700,97800,103900,143900,122400,135100,139900,148600,158800,166700,179100,195300,321400,219700,221900,234800,279900,258300,276900,345300,296300,312500,326300,367100,410500,511300,380700,394800,414900,560000,480400,476500,479900,497500,726200,596300,547100,560700,579000,600600,624600,644800,666900,685900,701000,720100,790100,765900,782500,804900,832400,847400,871100,889300,909700,945200,1.03E+06,1.24E+06,1.01E+06,1.04E+06,1.07E+06,1.10E+06,1.16E+06,1.15E+06,1.19E+06,1.18E+06,1.22E+06,1.25E+06,1.30E+06,1.32E+06,1.35E+06,1.35E+06,1.64E+06,1.39E+06,1.45E+06,1.50E+06,1.51E+06,1.52E+06
400,1200,2400,3600,5600,7800,10100,37700,16100,27800,23500,31200,48300,35800,64500,45600,51300,57500,86300,69200,76400,83700,89800,97600,103400,115000,134000,141600,143600,153200,158800,167600,179000,188300,286200,225000,227400,237000,245700,258300,270100,337300,297500,333600,334900,491600,407700,436700,380000,395700,425700,425900,470400,457900,476900,498200,518100,532900,549200,566400,579500,600000,640200,640600,659900,683100,699900,716700,758300,763000,781400,822500,828500,842900,872800,893900,910100,943400,965600,981800,1.02E+06,1.03E+06,1.07E+06,1.18E+06,1.11E+06,1.14E+06,1.16E+06,1.18E+06,1.22E+06,1.25E+06,1.28E+06,1.31E+06,1.37E+06,1.34E+06,1.64E+06,1.41E+06,1.45E+06,1.66E+06,1.49E+06,1.52E+06
400,1200,2400,3700,5800,7900,10100,35400,24800,28000,23200,27200,48200,35400,63200,45600,52000,57400,86000,70600,76200,91000,90900,97700,102400,113400,198300,131400,139100,149800,166700,167400,179400,190200,227500,209900,222400,235200,249900,261800,268700,286300,299400,478700,323600,355400,579900,388900,394400,395400,413700,450300,444200,456900,475400,496800,514000,529000,550400,564900,579700,611400,618000,643300,657900,683100,697300,710700,733900,762200,772100,804900,825600,845200,867300,898500,901600,937200,1.01E+06,1.05E+06,1.01E+06,1.04E+06,1.06E+06,1.25E+06,1.11E+06,1.32E+06,1.15E+06,1.19E+06,1.22E+06,1.28E+06,1.27E+06,1.49E+06,1.42E+06,1.36E+06,1.79E+06,1.40E+06,1.45E+06,1.48E+06,1.49E+06,1.53E+06
300,1200,2400,3800,5600,7800,10200,24100,17000,27100,23600,27100,48100,36100,63500,45600,51900,57600,85400,69100,76200,92700,90100,97800,102400,113900,134600,130000,139100,149500,157100,168900,179100,189200,224000,212900,221900,234000,244400,256800,270700,287000,308700,474300,325200,346300,464000,422100,380700,396500,420900,500600,443400,458200,476900,496200,518700,528100,562600,564800,591300,601200,620200,643900,657300,680800,699100,728700,740500,756800,782900,801100,828300,857100,895000,897100,903200,942400,1.01E+06,993400,1.01E+06,1.03E+06,1.07E+06,1.19E+06,1.10E+06,1.15E+06,1.15E+06,1.20E+06,1.22E+06,1.25E+06,1.34E+06,1.30E+06,1.32E+06,1.35E+06,2.36E+06,1.39E+06,1.45E+06,1.50E+06,1.52E+06,1.52E+06
400,1100,2500,4100,5700,7900,10100,19800,15800,27200,23300,27700,48300,36000,62200,46200,51200,58400,84700,69800,75500,83200,90100,97700,103500,113600,149500,128900,140100,149900,158200,167600,181400,189900,205500,210100,221900,233800,249300,256700,376900,290100,296800,500300,342900,337900,388500,629600,390900,511900,413700,470500,445500,456800,479100,495400,515300,530200,545200,564500,585200,605400,612300,640100,657600,678400,697900,718300,739900,756500,781900,841000,815700,844700,905000,890400,906700,944500,973400,986200,1.01E+06,1.38E+06,1.07E+06,1.12E+06,1.10E+06,1.15E+06,1.16E+06,1.20E+06,1.24E+06,1.25E+06,1.29E+06,1.30E+06,1.34E+06,1.35E+06,2.14E+06,1.40E+06,1.44E+06,1.48E+06,1.50E+06,1.52E+06
500,1300,2400,4000,5500,7700,10200,19700,16000,27200,23400,26700,49500,35900,62400,55000,51200,56800,85500,69500,76100,91800,90500,96700,102900,112900,136200,129200,139900,149200,157600,184900,178400,192100,199100,219700,220400,239800,244600,256900,269800,309700,297300,517600,323300,341700,404200,438000,458800,630600,571200,427000,442600,459400,476200,510400,517300,526800,547800,600100,634200,605500,615400,706500,654700,677500,694400,729500,738900,755100,783300,801900,823800,852100,869800,898000,913900,950200,968700,1.01E+06,1.01E+06,1.10E+06,1.06E+06,1.12E+06,1.11E+06,1.25E+06,1.15E+06,1.19E+06,1.23E+06,1.25E+06,1.28E+06,1.47E+06,1.34E+06,1.35E+06,1.66E+06,1.39E+06,1.45E+06,1.79E+06,1.85E+06,1.53E+06
500,1300,2300,3700,5600,7600,10800,19000,16100,27800,23500,27200,48500,35900,63100,45500,51700,73600,85700,69300,75400,82700,90200,97300,104000,132500,122300,129200,140000,150100,158200,168600,179000,190000,212000,210500,229300,233900,248300,263000,292000,284100,302700,563200,324500,346200,433500,439900,382300,643000,655400,425800,486100,461800,495000,494500,514800,528300,547300,568000,581700,600000,620200,657900,649200,692600,690400,734100,735600,750200,786000,825800,825500,851300,860700,1.00E+06,915400,941600,966700,982600,1.40E+06,1.04E+06,1.09E+06,1.10E+06,1.13E+06,1.15E+06,1.17E+06,1.18E+06,1.22E+06,1.27E+06,1.74E+06,1.30E+06,1.33E+06,1.51E+06,1.48E+06,1.42E+06,1.50E+06,2.46E+06,1.52E+06,1.52E+06
400,1200,2600,3900,5600,7900,10600,17300,15500,47600,23100,27200,47700,35200,66900,45900,51100,58100,88600,68800,80100,86400,91100,97200,104100,111500,122600,127800,139500,150000,158300,168600,176800,187100,206000,218800,241200,233900,246200,256700,288500,337700,435500,421100,321200,342400,371700,366300,391200,423300,853300,435200,444100,461100,477000,497300,518500,527100,545400,563300,585300,602900,618200,665600,688400,681400,692600,719000,741300,763800,781400,805200,826600,851500,864900,1.04E+06,911500,941300,970000,989600,1.21E+06,1.19E+06,1.07E+06,1.16E+06,1.25E+06,1.14E+06,1.15E+06,1.19E+06,1.27E+06,1.50E+06,1.28E+06,1.31E+06,1.32E+06,1.35E+06,1.40E+06,1.41E+06,1.62E+06,1.48E+06,1.48E+06,1.65E+06
500,1300,2400,3800,5600,7900,10300,18000,15600,158700,23800,27000,48000,36100,63200,46600,52100,89000,85500,69900,75500,83000,90100,96900,103700,111700,120800,129400,145400,154200,207200,168200,179000,188100,201700,254300,222100,230400,246700,320000,270200,468200,344000,458300,322200,341200,374900,393400,379100,413500,474400,426000,438600,531000,479800,497100,511300,535500,548900,567200,584400,678700,612500,651100,659100,681900,711400,720200,741200,770700,798300,800900,820100,845800,865100,898200,907900,1.61E+06,963800,973000,1.00E+06,1.06E+06,1.07E+06,1.22E+06,1.27E+06,1.14E+06,1.22E+06,1.19E+06,1.41E+06,1.35E+06,1.33E+06,1.30E+06,1.33E+06,1.36E+06,1.68E+06,1.43E+06,1.72E+06,1.46E+06,1.50E+06,1.54E+06
300,1200,2400,3700,5500,7500,10200,18900,16200,29800,23700,57600,48900,35900,62500,45800,51100,67700,74000,68700,76300,83300,91900,102900,106100,112900,121300,133400,140100,149400,244500,189500,181800,186700,201200,349200,222200,236700,245800,391400,271900,470900,326900,312600,323200,382000,362500,417500,380300,399500,473500,426400,437700,670700,475100,496000,513500,528600,545000,584000,576000,679000,619400,651600,658800,672600,706800,717700,736000,768000,835300,803700,833900,846200,863500,1.01E+06,938800,1.06E+06,966200,1.04E+06,995300,1.03E+06,1.05E+06,1.10E+06,1.12E+06,1.14E+06,1.17E+06,1.30E+06,1.22E+06,1.26E+06,1.29E+06,1.48E+06,1.33E+06,1.34E+06,1.42E+06,1.40E+06,1.45E+06,1.48E+06,1.49E+06,1.53E+06
400,1300,2400,3900,5400,7600,10600,20200,16200,30600,23300,27000,49100,35800,63700,46400,51700,59100,62700,69300,76400,126600,90700,98100,104400,113000,122800,130000,139300,150300,158700,167300,178000,197600,199300,318900,241400,230600,248700,260000,270000,495700,299200,519600,321300,353000,379200,440200,383600,401700,488300,421800,479400,461600,474000,492300,510500,531700,547900,663100,580600,646500,620000,634800,660600,680100,698200,711400,731600,766100,782300,802400,817000,846300,870100,892900,916800,944800,972100,995000,990600,1.34E+06,1.07E+06,1.10E+06,1.36E+06,1.15E+06,1.16E+06,1.19E+06,1.22E+06,1.25E+06,1.28E+06,1.33E+06,1.32E+06,1.35E+06,1.40E+06,1.56E+06,1.48E+06,1.47E+06,1.50E+06,1.54E+06
400,1300,2400,4100,5600,7500,10200,20200,16200,59100,23700,45700,48700,35500,63000,46700,51300,90100,62000,69300,76400,94500,90400,98200,104400,112300,120700,130200,138500,149200,171800,168100,178100,188300,222700,291700,221100,287700,246200,257400,303900,472300,299600,380400,322100,337400,355400,386900,377900,395700,494700,438500,436600,459900,480700,494500,513500,531700,546000,634200,579900,600300,617100,636500,661200,687600,797200,721200,736500,769700,777400,795900,822600,839000,871900,885900,918500,952600,963700,975600,1.12E+06,1.10E+06,1.07E+06,1.10E+06,1.12E+06,1.14E+06,1.16E+06,1.21E+06,1.21E+06,1.31E+06,1.30E+06,1.38E+06,1.34E+06,1.36E+06,1.40E+06,1.41E+06,1.47E+06,1.47E+06,1.50E+06,1.54E+06
400,1200,2400,3700,5500,7500,10400,14700,16000,367900,23300,26500,48400,35900,63700,46400,51300,68600,63000,70500,75100,82600,90100,97300,104600,113100,123400,129900,138800,148500,158500,167700,177200,189000,198900,249000,241800,288700,245900,258300,297700,468200,317000,363600,384800,451400,362700,407000,382600,396800,414700,422200,441500,460900,482100,499300,511000,526100,545400,567400,580800,601000,617000,636100,659300,678100,783400,721500,735100,766600,775300,798900,954500,1.03E+06,867300,893600,915600,1.42E+06,959300,987600,1.10E+06,1.09E+06,1.09E+06,1.13E+06,1.12E+06,1.14E+06,1.16E+06,1.19E+06,1.20E+06,1.26E+06,1.29E+06,1.51E+06,1.34E+06,1.35E+06,1.65E+06,1.40E+06,1.47E+06,1.47E+06,1.51E+06,1.53E+06
400,1100,2500,3600,5800,7700,10400,16500,15700,30200,23700,26800,49000,36000,64800,46100,51900,57000,62600,74700,75900,82000,90300,97900,112000,111700,123900,128800,140000,148600,158700,168800,178200,197800,198900,311300,220600,233200,246100,263900,294900,468300,297500,381900,429800,560100,355300,389600,378300,405400,444500,425200,618700,461500,475500,494700,512700,526200,544700,563600,579800,603900,612700,637200,659000,678700,698000,716800,742100,754600,771200,805200,995300,884100,870300,884400,912800,1.05E+06,968000,984000,1.01E+06,1.03E+06,1.06E+06,1.16E+06,1.11E+06,1.14E+06,1.16E+06,1.18E+06,1.24E+06,1.25E+06,1.38E+06,1.30E+06,1.35E+06,1.34E+06,1.48E+06,1.40E+06,1.44E+06,1.47E+06,1.50E+06,1.52E+06
400,1200,2200,3800,5500,7400,10400,19800,16100,28300,23300,26800,48100,35300,65700,46400,52400,57800,62500,69300,76100,82300,90100,98100,105500,112900,140700,129800,138500,149700,173800,166800,178700,188600,201100,217200,220100,241300,248500,258800,279000,606400,297400,404600,338900,552600,373100,369500,378900,440200,409900,427100,574500,463700,478200,494400,516600,529000,570900,560700,579900,595800,617300,635200,654300,683500,694400,715900,739700,759500,778600,801500,827800,884100,867300,891300,1.18E+06,931800,971400,985400,1.00E+06,1.03E+06,1.09E+06,1.15E+06,1.22E+06,1.15E+06,1.17E+06,1.18E+06,1.22E+06,1.24E+06,1.29E+06,1.30E+06,1.33E+06,1.35E+06,1.71E+06,1.41E+06,1.44E+06,1.47E+06,1.50E+06,1.53E+06
400,1300,2200,3600,5700,7800,10500,20400,15800,29000,23200,26800,48800,35900,63200,45600,52100,58100,62600,69700,76500,102600,89900,138500,104000,120800,122900,130200,144600,154100,163300,171800,183300,208400,199600,211400,227100,241700,243500,258800,272100,551700,309100,461800,427700,561500,382400,398000,720400,409100,416900,596100,492300,458500,471300,497300,518900,529800,554100,559100,582500,597600,614800,639700,657300,676500,697200,720400,746400,1.18E+06,782400,799400,824400,854100,871000,892900,973100,933800,967300,1.06E+06,1.00E+06,1.16E+06,1.18E+06,1.28E+06,1.16E+06,1.13E+06,1.16E+06,1.18E+06,1.21E+06,1.26E+06,1.28E+06,1.30E+06,1.34E+06,1.35E+06,1.68E+06,1.40E+06,1.45E+06,2.08E+06,1.55E+06,1.52E+06
500,1200,2400,3800,5600,7700,10200,21000,16300,34500,23000,27500,48500,35900,63300,46200,51600,66100,62200,69300,76100,85400,89100,152600,104000,113700,163500,134300,139800,148600,159100,175300,178800,188400,209700,219600,220900,232700,244400,258300,276300,547100,297300,354700,352700,550200,353700,405400,508200,395800,413400,438900,454400,463300,478900,496600,514100,522400,551500,561900,577200,604100,661100,636900,662500,696300,694600,719100,744300,797100,799500,796400,826900,941200,866600,885600,1.05E+06,994100,956000,1.07E+06,1.01E+06,1.30E+06,1.07E+06,1.42E+06,1.13E+06,1.33E+06,1.16E+06,1.18E+06,1.21E+06,1.25E+06,1.28E+06,1.31E+06,1.38E+06,1.34E+06,1.94E+06,1.41E+06,1.44E+06,1.56E+06,1.67E+06,1.53E+06
300,1300,2300,3900,5500,8000,10200,20300,16200,28500,23600,27300,58000,35900,62800,46300,50900,56800,62400,69000,75900,82900,90000,127800,104300,112800,141800,129400,138100,148000,158400,211400,178500,187400,200100,210300,228100,232100,244100,520400,272600,396600,297000,314500,342600,972100,368700,365100,382200,396100,411500,425200,438000,459100,477900,496000,514700,523600,552900,572800,585500,598900,621900,634400,653800,680400,693100,735800,741200,887900,780900,801400,816200,844500,1.12E+06,892200,910400,941400,1.01E+06,998600,997500,1.12E+06,1.07E+06,1.28E+06,1.13E+06,1.14E+06,1.16E+06,1.19E+06,1.25E+06,1.26E+06,1.28E+06,1.47E+06,1.34E+06,1.35E+06,1.72E+06,1.44E+06,1.48E+06,1.47E+06,1.50E+06,1.63E+06
300,1200,2300,4100,5400,7900,10400,19700,16000,29200,23900,27100,48300,35600,63500,46100,51500,56700,63100,69500,76500,85800,89800,108900,104200,113900,122800,130200,140200,167700,159400,171100,179000,197600,200700,209900,220700,234000,254600,568100,274400,296400,308100,345900,330400,499000,366200,377000,382800,768900,415500,439900,442500,460400,478700,499800,516300,523300,546800,566300,578500,599700,618800,639200,656600,679600,700700,720400,737000,858400,794400,839300,880500,845200,867900,897300,916100,939600,1.15E+06,995400,992700,1.08E+06,1.21E+06,1.17E+06,1.12E+06,1.46E+06,1.16E+06,1.23E+06,1.23E+06,1.52E+06,1.60E+06,1.29E+06,1.34E+06,1.42E+06,1.40E+06,1.42E+06,1.77E+06,1.47E+06,1.51E+06,1.68E+06
400,1200,2200,3800,5500,8000,10400,19800,16100,32900,23700,26900,48300,35800,64300,46100,58000,57300,63300,70400,75900,83600,90000,97500,106000,112200,159500,130100,139300,148800,159100,224700,178100,190200,199500,211300,223700,240300,427200,314300,271700,293400,348700,325300,336200,401100,426500,378400,421900,607000,412400,454900,438100,465200,481100,496600,514200,526400,546900,565700,581100,717500,659600,636700,659400,680500,693000,718000,741400,765500,784000,835000,927500,842400,869700,893700,907000,1.08E+06,978900,991400,1.02E+06,1.22E+06,1.09E+06,1.35E+06,1.11E+06,1.15E+06,1.17E+06,1.34E+06,1.24E+06,1.33E+06,1.29E+06,1.29E+06,1.33E+06,1.35E+06,1.40E+06,1.41E+06,1.45E+06,1.50E+06,1.49E+06,1.63E+06
400,1200,2200,3800,5700,7800,10300,20900,15900,28100,22900,27400,48200,35600,63400,46000,51900,57100,62800,69400,79200,82500,90100,98000,105300,111800,141000,130100,140200,209200,159000,179200,265700,188300,200900,210500,219500,233400,400300,259200,271500,288100,298500,326300,333300,464900,423600,458100,472100,642500,1.18E+06,450300,441500,461500,480800,496900,514800,531100,539400,591400,579000,601300,626200,645900,658400,679900,686800,713800,739600,766100,784900,826500,827000,852200,869600,887700,903600,952900,965100,990600,1.04E+06,1.10E+06,1.07E+06,1.11E+06,1.12E+06,1.14E+06,1.16E+06,1.19E+06,1.22E+06,1.27E+06,1.28E+06,1.29E+06,1.34E+06,1.35E+06,1.39E+06,1.40E+06,1.44E+06,1.89E+06,1.49E+06,1.53E+06
400,1200,2300,3900,5900,7700,10300,17200,16600,28000,23100,27600,48900,36000,63100,46200,51900,56300,63000,69400,76100,83500,90000,98200,104800,112500,129900,129600,138800,159600,161900,166900,230400,187900,217200,210600,220900,234600,264300,258000,274400,305200,298400,343800,333100,638200,439800,423200,496600,629600,670200,427700,436500,473500,474600,492200,534800,525000,540400,564700,647400,604900,620500,636400,652000,683900,699800,709700,875800,758300,782100,814100,826500,846700,863700,885600,902700,947800,964000,992800,1.16E+06,1.18E+06,1.07E+06,1.97E+06,1.36E+06,1.13E+06,1.17E+06,1.17E+06,1.32E+06,1.24E+06,1.28E+06,1.34E+06,1.34E+06,1.35E+06,1.43E+06,1.42E+06,1.45E+06,1.65E+06,1.49E+06,1.52E+06
500,1200,2300,3700,5700,7700,10400,21000,15900,27600,23600,27200,48600,36500,67300,46100,51100,56400,63000,69200,76100,83200,89200,98000,112000,113100,121800,130500,145000,148200,158600,189400,222500,191200,206800,210200,220900,234800,247100,262500,272600,310900,326900,342300,345400,556100,384000,363600,391000,424600,519200,427200,440400,494700,475900,490500,514800,523800,543400,563800,582400,596000,619800,635500,660600,685100,699100,716900,745000,766400,781500,801500,825700,846700,929000,896600,904600,940700,963300,1.07E+06,1.01E+06,1.44E+06,1.07E+06,1.52E+06,1.31E+06,1.14E+06,1.16E+06,1.19E+06,1.22E+06,1.25E+06,1.28E+06,1.31E+06,1.35E+06,1.85E+06,2.08E+06,1.41E+06,1.45E+06,1.48E+06,1.53E+06,1.55E+06
